# ell D_l^TT D_l^EE D_l^BB D_l^TE C_l^kk
1.900000000000000000e+02 4.836924502791152008e+03 6.499803131579137139e-01 1.078052070658116167e-02 -2.328206155322551041e+01 9.057563439479007817e-08
1.910000000000000000e+02 4.852307429573657828e+03 6.438351905431547451e-01 1.090708935973382782e-02 -2.235138799728240500e+01 9.011174741147112440e-08
1.920000000000000000e+02 4.867362221266414053e+03 6.381517045027891299e-01 1.103439744936746993e-02 -2.139862290991464988e+01 8.965166898930195210e-08
1.930000000000000000e+02 4.881867491191707813e+03 6.329712968379295202e-01 1.116243614059668661e-02 -2.042524554884671417e+01 8.919528347024240412e-08
1.940000000000000000e+02 4.896047390324691150e+03 6.283205500660619114e-01 1.129119651110466367e-02 -1.942902231083621700e+01 8.874261282463732799e-08
1.950000000000000000e+02 4.909680532203491566e+03 6.242334641924338623e-01 1.142066955740609138e-02 -1.841217491593477007e+01 8.829360484761876570e-08
1.960000000000000000e+02 4.922768299097347153e+03 6.207440309861423922e-01 1.155084620008703204e-02 -1.737395477918576603e+01 8.784816610336943939e-08
1.970000000000000000e+02 4.935460585683242243e+03 6.178936595123255549e-01 1.168171728681943224e-02 -1.631584094476102820e+01 8.740631767278403631e-08
1.980000000000000000e+02 4.947684517731353480e+03 6.157014735447923215e-01 1.181327359403707387e-02 -1.523708470753875055e+01 8.696798704758737715e-08
1.990000000000000000e+02 4.959441477049616879e+03 6.142014396100400342e-01 1.194550582657385313e-02 -1.413842242212591493e+01 8.653313299230309505e-08
2.000000000000000000e+02 4.970732845187563726e+03 6.134200900373054655e-01 1.207840461587588420e-02 -1.302059037432892374e+01 8.610171428920048105e-08
2.010000000000000000e+02 4.981485508009312980e+03 6.134136593384577063e-01 1.221196051754846502e-02 -1.188283232054490846e+01 8.567369200120224200e-08
2.020000000000000000e+02 4.991773906995456855e+03 6.141864272492304488e-01 1.234616400131364686e-02 -1.072659030054667717e+01 8.524905638530171125e-08
2.030000000000000000e+02 5.001523731645500447e+03 6.157946524446408221e-01 1.248100545163157923e-02 -9.551071254923064302e+00 8.482773950225037296e-08
2.040000000000000000e+02 5.010660671108894348e+03 6.182574566727611076e-01 1.261647515437496793e-02 -8.359194853424801508e+00 8.440975392955309742e-08
2.050000000000000000e+02 5.019333182934625256e+03 6.216162297139112836e-01 1.275256328856259024e-02 -7.148682741254802409e+00 8.399503215060077951e-08
2.060000000000000000e+02 5.027392699329161587e+03 6.259049268489895734e-01 1.288925991551670425e-02 -5.920746516592083175e+00 8.358356664460312715e-08
2.070000000000000000e+02 5.034987677172335680e+03 6.311426432111686413e-01 1.302655496658836586e-02 -4.675780864357260924e+00 8.317534951841678515e-08
2.080000000000000000e+02 5.041895291790580814e+03 6.373781675205724140e-01 1.316443823021542191e-02 -3.414254627477765869e+00 8.277031387709205861e-08
2.090000000000000000e+02 5.048263999486966895e+03 6.446305770775903055e-01 1.330289933804724295e-02 -2.136488034411556658e+00 8.236845195065027092e-08
2.100000000000000000e+02 5.054093743827274920e+03 6.529486427650864622e-01 1.344192775025850224e-02 -8.433210016882993765e-01 8.196973624697148160e-08
2.110000000000000000e+02 5.059384468181455304e+03 6.623588496846724016e-01 1.358151274028650962e-02 4.652383335226524808e-01 8.157412002172852422e-08
2.120000000000000000e+02 5.063987603269597457e+03 6.728876740519703636e-01 1.372164337944451785e-02 1.788305723307883399e+00 8.118162402002658976e-08
2.130000000000000000e+02 5.068125860961612489e+03 6.845764344767201193e-01 1.386230852095066655e-02 3.125977218859407714e+00 8.079216312946150375e-08
2.140000000000000000e+02 5.071650671829729617e+03 6.974144613770989487e-01 1.400349678437852463e-02 4.477101486518140661e+00 8.040573880781234528e-08
2.150000000000000000e+02 5.074636235202891839e+03 7.115915682792162134e-01 1.414519653993701227e-02 5.840987705001410291e+00 8.002232362730397875e-08
2.160000000000000000e+02 5.077008237972113420e+03 7.269188531264193509e-01 1.428739589330381247e-02 7.218207536304552363e+00 7.964188076634460940e-08
2.170000000000000000e+02 5.078915135895860658e+03 7.435489839738540496e-01 1.443008267090916535e-02 8.606808060266757821e+00 7.926438295547045945e-08
2.180000000000000000e+02 5.080208359904500867e+03 7.614786821931583960e-01 1.457324440611862046e-02 1.000706417779142043e+01 7.888982157329576073e-08
2.190000000000000000e+02 5.080962109902846350e+03 7.807046606880119199e-01 1.471686832589902925e-02 1.141999348896139388e+01 7.851813200970537409e-08
2.200000000000000000e+02 5.081176329819909370e+03 8.013721364946994052e-01 1.486094133908928520e-02 1.284119302729000545e+01 7.814931498405235320e-08
2.210000000000000000e+02 5.080850963904911623e+03 8.234035496437925872e-01 1.500545002544055768e-02 1.427294303134877751e+01 7.778335232951226295e-08
2.220000000000000000e+02 5.079985956768692631e+03 8.469441007820879275e-01 1.515038062650840393e-02 1.571381107251331954e+01 7.742017998828183408e-08
2.230000000000000000e+02 5.078432740919676689e+03 8.719162138058539346e-01 1.529571903756017301e-02 1.716459255756928926e+01 7.705978921840220980e-08
2.240000000000000000e+02 5.076488286793598490e+03 8.983165610043728488e-01 1.544145080167844998e-02 1.862162766867078645e+01 7.670215282398376762e-08
2.250000000000000000e+02 5.073929771526268269e+03 9.262903194647755800e-01 1.558756110520719863e-02 2.008793980314413474e+01 7.634726166100052626e-08
2.260000000000000000e+02 5.070831397718678090e+03 9.558341462373795006e-01 1.573403477543948437e-02 2.155986945063046889e+01 7.599505238716861226e-08
2.270000000000000000e+02 5.067118855943897870e+03 9.869446910120515115e-01 1.588085628009989342e-02 2.303895519506148304e+01 7.564551596130364964e-08
2.280000000000000000e+02 5.062940605995158876e+03 1.019618596305457148e+00 1.602800972879243543e-02 2.452376552896289752e+01 7.529862522690074512e-08
2.290000000000000000e+02 5.058222339374753574e+03 1.053926753908664082e+00 1.617547887695934550e-02 2.601286910508152417e+01 7.495435303706803523e-08
2.300000000000000000e+02 5.052889748023343600e+03 1.089865792595703597e+00 1.632324713170160355e-02 2.750706242533187762e+01 7.461268107211531513e-08
2.310000000000000000e+02 5.046942780539421619e+03 1.127506590842685563e+00 1.647129755980279373e-02 2.900565702955958258e+01 7.427355575104763126e-08
2.320000000000000000e+02 5.040529898388748734e+03 1.166771508307323346e+00 1.661961289798434896e-02 3.050722205911931795e+01 7.393698514677730432e-08
2.330000000000000000e+02 5.033576794603659437e+03 1.207879923568780489e+00 1.676817556534361195e-02 3.201032682026592369e+01 7.360291581611837227e-08
2.340000000000000000e+02 5.025934906222282734e+03 1.250679928127441665e+00 1.691696767818598457e-02 3.351576847235794077e+01 7.327131211588415410e-08
2.350000000000000000e+02 5.017826951717738666e+03 1.295242376665201256e+00 1.706597106644135164e-02 3.502211665337389945e+01 7.294216443013533957e-08
2.360000000000000000e+02 5.009104368417554724e+03 1.341563862315119593e+00 1.721516729257379502e-02 3.652942629274224373e+01 7.261545425849213936e-08
2.370000000000000000e+02 4.999841362413545539e+03 1.389715229440785071e+00 1.736453767235148979e-02 3.803626736148647325e+01 7.229112877530084679e-08
2.380000000000000000e+02 4.990037883462595346e+03 1.439767317675212377e+00 1.751406329734914169e-02 3.954269512218818505e+01 7.196917815719098264e-08
2.390000000000000000e+02 4.979768137378770916e+03 1.491568193468889802e+00 1.766372505921049926e-02 4.104802244127093758e+01 7.164958381606937243e-08
2.400000000000000000e+02 4.968809304667347533e+03 1.545188687896610791e+00 1.781350367568148782e-02 4.255007722610892529e+01 7.133230172444574638e-08
2.410000000000000000e+02 4.957458359151370132e+03 1.600773884473161379e+00 1.796337971793832491e-02 4.404965779946490301e+01 7.101729655665239260e-08
2.420000000000000000e+02 4.945566736591492372e+03 1.658171838227378014e+00 1.811333363928591816e-02 4.554607752376240626e+01 7.070455821885000186e-08
2.430000000000000000e+02 4.933134384549821334e+03 1.717527626034357491e+00 1.826334580500104873e-02 4.703790736269808548e+01 7.039405136204604983e-08
2.440000000000000000e+02 4.920161249748673981e+03 1.778763553205450654e+00 1.841339652324213219e-02 4.852594613020002612e+01 7.008576565063418808e-08
2.450000000000000000e+02 4.906647277925078015e+03 1.841950435086071369e+00 1.856346607651175595e-02 5.000727998923884599e+01 6.977964096296723138e-08
2.460000000000000000e+02 4.892666669932021250e+03 1.907084828660636111e+00 1.871353475389509260e-02 5.148345063799867205e+01 6.947568347946581328e-08
2.470000000000000000e+02 4.878219369087377345e+03 1.974089032914634334e+00 1.886358288356670271e-02 5.295228712091488887e+01 6.917384155874602497e-08
2.480000000000000000e+02 4.863231061021568166e+03 2.043330882953386940e+00 1.901359086551724156e-02 5.441384632708682290e+01 6.887410471405709126e-08
2.490000000000000000e+02 4.847850198524954067e+03 2.114287137877067124e+00 1.916353920443335940e-02 5.586744273857258491e+01 6.857643785503602070e-08
2.500000000000000000e+02 4.831928207646015835e+03 2.187399887412351251e+00 1.931340854185074896e-02 5.731164842857446473e+01 6.828081411285712277e-08
2.510000000000000000e+02 4.815613442717820362e+03 2.262369377578198115e+00 1.946317968855659428e-02 5.874726440027942687e+01 6.798722459496257665e-08
2.520000000000000000e+02 4.798682595490191488e+03 2.339418524415611156e+00 1.961283365585229574e-02 6.017286848212005168e+01 6.769561965891436153e-08
2.530000000000000000e+02 4.781506310707237390e+03 2.418325426048900439e+00 1.976235168598836772e-02 6.158703974090762756e+01 6.740601588111756929e-08
2.540000000000000000e+02 4.763786924542634551e+03 2.499387975309380838e+00 1.991171528205017138e-02 6.298984251390116640e+01 6.711836579148703435e-08
2.550000000000000000e+02 4.745598051967189349e+03 2.582310016393294827e+00 2.006090623608321882e-02 6.438134128156279701e+01 6.683268570369073534e-08
2.560000000000000000e+02 4.727013305373214280e+03 2.667463701523774766e+00 2.020990665623969770e-02 6.576160066525032732e+01 6.654892842706724840e-08
2.570000000000000000e+02 4.708032038206541984e+03 2.754404366367209978e+00 2.035869899215157763e-02 6.712251723735303699e+01 6.626709433898293349e-08
2.580000000000000000e+02 4.688579344857033902e+03 2.843504167953397221e+00 2.050726605874051908e-02 6.847677945637826724e+01 6.598718355564794487e-08
2.590000000000000000e+02 4.668728829308292006e+03 2.934615472599229946e+00 2.065559105832688938e-02 6.980960110199417556e+01 6.570914929849955318e-08
2.600000000000000000e+02 4.648554092547279652e+03 3.027739162586156052e+00 2.080365760043556556e-02 7.113589858503461016e+01 6.543300723957792216e-08
2.610000000000000000e+02 4.627905963734439865e+03 3.122801867840221846e+00 2.095144972015476614e-02 7.243346031997141665e+01 6.515871087044263657e-08
2.620000000000000000e+02 4.606783781384790018e+03 3.220027247615749655e+00 2.109895189364471499e-02 7.372462859735811946e+01 6.488627561241688558e-08
2.630000000000000000e+02 4.585558162060477116e+03 3.319193428431018500e+00 2.124614905217921818e-02 7.500204333124945322e+01 6.461565522356215072e-08
2.640000000000000000e+02 4.563782900325059927e+03 3.420375567006910256e+00 2.139302659345755989e-02 7.625834455659990851e+01 6.434684965187144283e-08
2.650000000000000000e+02 4.541531581209788783e+03 3.523500313207704515e+00 2.153957039076281887e-02 7.748617242664350613e+01 6.407984343293006857e-08
2.660000000000000000e+02 4.519026298942009817e+03 3.628791347983773896e+00 2.168576680000365922e-02 7.870786971025725620e+01 6.381462865698602426e-08
2.670000000000000000e+02 4.496043606935725620e+03 3.735878308816384497e+00 2.183160266424065063e-02 7.990122553930929428e+01 6.355117473627546863e-08
2.680000000000000000e+02 4.472731336544251462e+03 3.845133402663878819e+00 2.197706531622404397e-02 8.108115728099210173e+01 6.328947380058985319e-08
2.690000000000000000e+02 4.448940290824797557e+03 3.956260537659801013e+00 2.212214257826777136e-02 8.224030553514091935e+01 6.302949548597441710e-08
2.700000000000000000e+02 4.424966807064719433e+03 4.069334911061627480e+00 2.226682276062951979e-02 8.337873663153629877e+01 6.277125424217110861e-08
2.710000000000000000e+02 4.400587425569091465e+03 4.184283215951222878e+00 2.241109465720102917e-02 8.449651700218927886e+01 6.251470485700742119e-08
2.720000000000000000e+02 4.376024220959111517e+03 4.301403435435818601e+00 2.255494753958558335e-02 8.558628755360702201e+01 6.225984681013312177e-08
2.730000000000000000e+02 4.351053727230852019e+03 4.420102486849867063e+00 2.269837114914895204e-02 8.666296616403629116e+01 6.200668668265600616e-08
2.740000000000000000e+02 4.325823756573685387e+03 4.540975397207317243e+00 2.284135568742245992e-02 8.770434268068075312e+01 6.175515031301140482e-08
2.750000000000000000e+02 4.300259349447707791e+03 4.663503359904275669e+00 2.298389180485573349e-02 8.873276079188897825e+01 6.150527367163875288e-08
2.760000000000000000e+02 4.274508312169373312e+03 4.787910141421577670e+00 2.312597058830747829e-02 8.972601052430778168e+01 6.125702666187173579e-08
2.770000000000000000e+02 4.248347167004496441e+03 4.914196750527631607e+00 2.326758354690417960e-02 9.070643573999650755e+01 6.101037942519091227e-08
2.780000000000000000e+02 4.221997971017728560e+03 5.042289951230761957e+00 2.340872259699037020e-02 9.165182663349651193e+01 6.076533829722356709e-08
2.790000000000000000e+02 4.195385753677542198e+03 5.172116519480798758e+00 2.354938004635729124e-02 9.256967597885044086e+01 6.052187345496535786e-08
2.800000000000000000e+02 4.168509798215747651e+03 5.303677499870161682e+00 2.368954857748385018e-02 9.347490225156465726e+01 6.027996244274838540e-08
2.810000000000000000e+02 4.141517897990499478e+03 5.437048206083891166e+00 2.382922123025543390e-02 9.434529587550917995e+01 6.003961845366820382e-08
2.820000000000000000e+02 4.114112306601748969e+03 5.571932683848136669e+00 2.396839138461847457e-02 9.518834984474817418e+01 5.980079760478336274e-08
2.830000000000000000e+02 4.086589325508073216e+03 5.708554786377473711e+00 2.410705274268040363e-02 9.600413159529439611e+01 5.956350581980443217e-08
2.840000000000000000e+02 4.058873972893806695e+03 5.846841356069940154e+00 2.424519931130403316e-02 9.679270862678133369e+01 5.932769953103159012e-08
2.850000000000000000e+02 4.030965521285407704e+03 5.986793506200100090e+00 2.438282538475455841e-02 9.755414849904583718e+01 5.909339857418526455e-08
2.860000000000000000e+02 4.002788985166012480e+03 6.128263852609684648e+00 2.451992552773829548e-02 9.828109320361548384e+01 5.886056649430690883e-08
2.870000000000000000e+02 3.974417889837133771e+03 6.271253539145090095e+00 2.465649455935646148e-02 9.898846166009340664e+01 5.862918799076665478e-08
2.880000000000000000e+02 3.945925759026510605e+03 6.415763725591884459e+00 2.479252753767663756e-02 9.966147033743516204e+01 5.839924085178717388e-08
2.890000000000000000e+02 3.917237602491151392e+03 6.561721331855595807e+00 2.492801974541719937e-02 1.003076126251119291e+02 5.817072363586380823e-08
2.900000000000000000e+02 3.888426941114660167e+03 6.708979038388539706e+00 2.506296667674504444e-02 1.009269563291536116e+02 5.794362782914708834e-08
2.910000000000000000e+02 3.859493038248002449e+03 6.858280617862006601e+00 2.519736402558048552e-02 1.015047180430681095e+02 5.771792431456710233e-08
2.920000000000000000e+02 3.830138131042917394e+03 7.008513454333979986e+00 2.533120767496318052e-02 1.020632425186314407e+02 5.749359099766626923e-08
2.930000000000000000e+02 3.800955530527254268e+03 7.159307512410884478e+00 2.546449368857959736e-02 1.025803207865447746e+02 5.727063301464151631e-08
2.940000000000000000e+02 3.771498959171647584e+03 7.312149181403978737e+00 2.559721830353349145e-02 1.030782976519554666e+02 5.704902141640004716e-08
2.950000000000000000e+02 3.742138957196914362e+03 7.465554619479141785e+00 2.572937792510746752e-02 1.035349641898389024e+02 5.682873419430847808e-08
2.960000000000000000e+02 3.712503501371780658e+03 7.621010254049825683e+00 2.586096912338601422e-02 1.039652396152394402e+02 5.660977625732638269e-08
2.970000000000000000e+02 3.682814617550530329e+03 7.776289719662677236e+00 2.599198863167622928e-02 1.043691919033689146e+02 5.639210546639763242e-08
2.980000000000000000e+02 3.652923049450336748e+03 7.933622045874848538e+00 2.612243334722358021e-02 1.047320377845624648e+02 5.617573996166300697e-08
